filename	description	labels
366346_classical_seed72.wav	classical	Rattle,Knock,Human_group_actions,Door,Domestic_sounds_and_home_sounds
366346_jazz_seed72.wav	jazz	Rattle,Knock,Human_group_actions,Door,Domestic_sounds_and_home_sounds
366346_pop_seed72.wav	pop	Rattle,Knock,Human_group_actions,Door,Domestic_sounds_and_home_sounds
366383_classical_seed72.wav	classical	Fill_(with_liquid),Liquid
366383_jazz_seed72.wav	jazz	Fill_(with_liquid),Liquid
366383_pop_seed72.wav	pop	Fill_(with_liquid),Liquid
366413_classical_seed72.wav	classical	Hands,Tools
366413_jazz_seed72.wav	jazz	Hands,Tools
366413_pop_seed72.wav	pop	Hands,Tools
366548_classical_seed72.wav	classical	Chewing_and_mastication
366548_jazz_seed72.wav	jazz	Chewing_and_mastication
366548_pop_seed72.wav	pop	Chewing_and_mastication
366643_classical_seed72.wav	classical	Tap
366643_jazz_seed72.wav	jazz	Tap
366643_pop_seed72.wav	pop	Tap
366743_classical_seed72.wav	classical	Sink_(filling_or_washing),Water_tap_and_faucet,Liquid,Domestic_sounds_and_home_sounds
366743_jazz_seed72.wav	jazz	Sink_(filling_or_washing),Water_tap_and_faucet,Liquid,Domestic_sounds_and_home_sounds
366743_pop_seed72.wav	pop	Sink_(filling_or_washing),Water_tap_and_faucet,Liquid,Domestic_sounds_and_home_sounds
366757_classical_seed72.wav	classical	Mechanisms
366757_jazz_seed72.wav	jazz	Mechanisms
366757_pop_seed72.wav	pop	Mechanisms
366760_classical_seed72.wav	classical	Tick,Hiss,Fire
366760_jazz_seed72.wav	jazz	Tick,Hiss,Fire
366760_pop_seed72.wav	pop	Tick,Hiss,Fire
366763_classical_seed72.wav	classical	Chirp_and_tweet,Sliding_door,Slam,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Door,Domestic_sounds_and_home_sounds
366763_jazz_seed72.wav	jazz	Chirp_and_tweet,Sliding_door,Slam,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Door,Domestic_sounds_and_home_sounds
366763_pop_seed72.wav	pop	Chirp_and_tweet,Sliding_door,Slam,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Door,Domestic_sounds_and_home_sounds
366781_classical_seed72.wav	classical	Tearing
366781_jazz_seed72.wav	jazz	Tearing
366781_pop_seed72.wav	pop	Tearing
366799_classical_seed72.wav	classical	Respiratory_sounds
366799_jazz_seed72.wav	jazz	Respiratory_sounds
366799_pop_seed72.wav	pop	Respiratory_sounds
366897_classical_seed72.wav	classical	Tick
366897_jazz_seed72.wav	jazz	Tick
366897_pop_seed72.wav	pop	Tick
366978_classical_seed72.wav	classical	Crushing
366978_jazz_seed72.wav	jazz	Crushing
366978_pop_seed72.wav	pop	Crushing
366980_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
366980_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
366980_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
366989_classical_seed72.wav	classical	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
366989_jazz_seed72.wav	jazz	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
366989_pop_seed72.wav	pop	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
367014_classical_seed72.wav	classical	Engine
367014_jazz_seed72.wav	jazz	Engine
367014_pop_seed72.wav	pop	Engine
367015_classical_seed72.wav	classical	Hammer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Tools
367015_jazz_seed72.wav	jazz	Hammer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Tools
367015_pop_seed72.wav	pop	Hammer,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Tools
367165_classical_seed72.wav	classical	Hiss,Water
367165_jazz_seed72.wav	jazz	Hiss,Water
367165_pop_seed72.wav	pop	Hiss,Water
368009_classical_seed72.wav	classical	Meow,Cat,Domestic_animals_and_pets,Animal
368009_jazz_seed72.wav	jazz	Meow,Cat,Domestic_animals_and_pets,Animal
368009_pop_seed72.wav	pop	Meow,Cat,Domestic_animals_and_pets,Animal
369321_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
369321_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
369321_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
370876_classical_seed72.wav	classical	Dishes_and_pots_and_pans,Sink_(filling_or_washing),Domestic_sounds_and_home_sounds
370876_jazz_seed72.wav	jazz	Dishes_and_pots_and_pans,Sink_(filling_or_washing),Domestic_sounds_and_home_sounds
370876_pop_seed72.wav	pop	Dishes_and_pots_and_pans,Sink_(filling_or_washing),Domestic_sounds_and_home_sounds
371244_classical_seed72.wav	classical	Mechanisms
371244_jazz_seed72.wav	jazz	Mechanisms
371244_pop_seed72.wav	pop	Mechanisms
371510_classical_seed72.wav	classical	Mechanical_fan,Mechanisms
371510_jazz_seed72.wav	jazz	Mechanical_fan,Mechanisms
371510_pop_seed72.wav	pop	Mechanical_fan,Mechanisms
37235_classical_seed72.wav	classical	Human_voice
37235_jazz_seed72.wav	jazz	Human_voice
37235_pop_seed72.wav	pop	Human_voice
376377_classical_seed72.wav	classical	Drip,Liquid
376377_jazz_seed72.wav	jazz	Drip,Liquid
376377_pop_seed72.wav	pop	Drip,Liquid
376462_classical_seed72.wav	classical	Shatter,Chink_and_clink,Glass
376462_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Glass
376462_pop_seed72.wav	pop	Shatter,Chink_and_clink,Glass
376463_classical_seed72.wav	classical	Chink_and_clink,Glass
376463_jazz_seed72.wav	jazz	Chink_and_clink,Glass
376463_pop_seed72.wav	pop	Chink_and_clink,Glass
376481_classical_seed72.wav	classical	Bird,Wild_animals,Animal
376481_jazz_seed72.wav	jazz	Bird,Wild_animals,Animal
376481_pop_seed72.wav	pop	Bird,Wild_animals,Animal
377081_classical_seed72.wav	classical	Printer,Mechanisms
377081_jazz_seed72.wav	jazz	Printer,Mechanisms
377081_pop_seed72.wav	pop	Printer,Mechanisms
377572_classical_seed72.wav	classical	Chewing_and_mastication
377572_jazz_seed72.wav	jazz	Chewing_and_mastication
377572_pop_seed72.wav	pop	Chewing_and_mastication
377595_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
377595_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
377595_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
37775_classical_seed72.wav	classical	Thunder,Rain,Water,Thunderstorm
37775_jazz_seed72.wav	jazz	Thunder,Rain,Water,Thunderstorm
37775_pop_seed72.wav	pop	Thunder,Rain,Water,Thunderstorm
378035_classical_seed72.wav	classical	Hammer,Sawing,Tools
378035_jazz_seed72.wav	jazz	Hammer,Sawing,Tools
378035_pop_seed72.wav	pop	Hammer,Sawing,Tools
378262_classical_seed72.wav	classical	Stream,Splash_and_splatter,Water,Liquid
378262_jazz_seed72.wav	jazz	Stream,Splash_and_splatter,Water,Liquid
378262_pop_seed72.wav	pop	Stream,Splash_and_splatter,Water,Liquid
378657_classical_seed72.wav	classical	Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
378657_jazz_seed72.wav	jazz	Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
378657_pop_seed72.wav	pop	Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds
380133_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
380133_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
380133_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
380760_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
380760_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
380760_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
381535_classical_seed72.wav	classical	Walk_and_footsteps
381535_jazz_seed72.wav	jazz	Walk_and_footsteps
381535_pop_seed72.wav	pop	Walk_and_footsteps
382736_classical_seed72.wav	classical	Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals
382736_jazz_seed72.wav	jazz	Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals
382736_pop_seed72.wav	pop	Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals
383451_classical_seed72.wav	classical	Crumpling_and_crinkling
383451_jazz_seed72.wav	jazz	Crumpling_and_crinkling
383451_pop_seed72.wav	pop	Crumpling_and_crinkling
383455_classical_seed72.wav	classical	Drawer_open_or_close,Domestic_sounds_and_home_sounds
383455_jazz_seed72.wav	jazz	Drawer_open_or_close,Domestic_sounds_and_home_sounds
383455_pop_seed72.wav	pop	Drawer_open_or_close,Domestic_sounds_and_home_sounds
383732_classical_seed72.wav	classical	Water
383732_jazz_seed72.wav	jazz	Water
383732_pop_seed72.wav	pop	Water
383836_classical_seed72.wav	classical	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
383836_jazz_seed72.wav	jazz	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
383836_pop_seed72.wav	pop	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
385892_classical_seed72.wav	classical	Meow,Cat,Domestic_animals_and_pets,Animal
385892_jazz_seed72.wav	jazz	Meow,Cat,Domestic_animals_and_pets,Animal
385892_pop_seed72.wav	pop	Meow,Cat,Domestic_animals_and_pets,Animal
387905_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
387905_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
387905_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
388022_classical_seed72.wav	classical	Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds
388022_jazz_seed72.wav	jazz	Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds
388022_pop_seed72.wav	pop	Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds
388030_classical_seed72.wav	classical	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
388030_jazz_seed72.wav	jazz	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
388030_pop_seed72.wav	pop	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
388239_classical_seed72.wav	classical	Tearing
388239_jazz_seed72.wav	jazz	Tearing
388239_pop_seed72.wav	pop	Tearing
388270_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
388270_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
388270_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
388526_classical_seed72.wav	classical	Shatter,Chink_and_clink,Thump_and_thud,Glass
388526_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Thump_and_thud,Glass
388526_pop_seed72.wav	pop	Shatter,Chink_and_clink,Thump_and_thud,Glass
38873_classical_seed72.wav	classical	Walk_and_footsteps,Tap
38873_jazz_seed72.wav	jazz	Walk_and_footsteps,Tap
38873_pop_seed72.wav	pop	Walk_and_footsteps,Tap
389170_classical_seed72.wav	classical	Whoosh_and_swoosh_and_swish
389170_jazz_seed72.wav	jazz	Whoosh_and_swoosh_and_swish
389170_pop_seed72.wav	pop	Whoosh_and_swoosh_and_swish
389178_classical_seed72.wav	classical	Crack,Hands
389178_jazz_seed72.wav	jazz	Crack,Hands
389178_pop_seed72.wav	pop	Crack,Hands
389613_classical_seed72.wav	classical	Sigh,Human_voice
389613_jazz_seed72.wav	jazz	Sigh,Human_voice
389613_pop_seed72.wav	pop	Sigh,Human_voice
389630_classical_seed72.wav	classical	Thump_and_thud
389630_jazz_seed72.wav	jazz	Thump_and_thud
389630_pop_seed72.wav	pop	Thump_and_thud
389751_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
389751_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
389751_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
389995_classical_seed72.wav	classical	Tap,Hands
389995_jazz_seed72.wav	jazz	Tap,Hands
389995_pop_seed72.wav	pop	Tap,Hands
389999_classical_seed72.wav	classical	Thump_and_thud
389999_jazz_seed72.wav	jazz	Thump_and_thud
389999_pop_seed72.wav	pop	Thump_and_thud
390159_classical_seed72.wav	classical	Tick,Hiss,Fire,Insect,Wild_animals,Animal
390159_jazz_seed72.wav	jazz	Tick,Hiss,Fire,Insect,Wild_animals,Animal
390159_pop_seed72.wav	pop	Tick,Hiss,Fire,Insect,Wild_animals,Animal
390160_classical_seed72.wav	classical	Tick,Hiss,Fire
390160_jazz_seed72.wav	jazz	Tick,Hiss,Fire
390160_pop_seed72.wav	pop	Tick,Hiss,Fire
390166_classical_seed72.wav	classical	Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds
390166_jazz_seed72.wav	jazz	Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds
390166_pop_seed72.wav	pop	Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds
390169_classical_seed72.wav	classical	Scissors,Domestic_sounds_and_home_sounds
390169_jazz_seed72.wav	jazz	Scissors,Domestic_sounds_and_home_sounds
390169_pop_seed72.wav	pop	Scissors,Domestic_sounds_and_home_sounds
390241_classical_seed72.wav	classical	Screech,Tap,Scissors,Domestic_sounds_and_home_sounds
390241_jazz_seed72.wav	jazz	Screech,Tap,Scissors,Domestic_sounds_and_home_sounds
390241_pop_seed72.wav	pop	Screech,Tap,Scissors,Domestic_sounds_and_home_sounds
390711_classical_seed72.wav	classical	Sawing,Tools
390711_jazz_seed72.wav	jazz	Sawing,Tools
390711_pop_seed72.wav	pop	Sawing,Tools
390713_classical_seed72.wav	classical	Sawing,Tools
390713_jazz_seed72.wav	jazz	Sawing,Tools
390713_pop_seed72.wav	pop	Sawing,Tools
391283_classical_seed72.wav	classical	Splash_and_splatter,Liquid
391283_jazz_seed72.wav	jazz	Splash_and_splatter,Liquid
391283_pop_seed72.wav	pop	Splash_and_splatter,Liquid
391496_classical_seed72.wav	classical	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
391496_jazz_seed72.wav	jazz	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
391496_pop_seed72.wav	pop	Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass
391557_classical_seed72.wav	classical	Telephone,Alarm
391557_jazz_seed72.wav	jazz	Telephone,Alarm
391557_pop_seed72.wav	pop	Telephone,Alarm
392292_classical_seed72.wav	classical	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
392292_jazz_seed72.wav	jazz	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
392292_pop_seed72.wav	pop	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
393144_classical_seed72.wav	classical	Engine,Domestic_sounds_and_home_sounds
393144_jazz_seed72.wav	jazz	Engine,Domestic_sounds_and_home_sounds
393144_pop_seed72.wav	pop	Engine,Domestic_sounds_and_home_sounds
393895_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
393895_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
393895_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
394180_classical_seed72.wav	classical	Thump_and_thud
394180_jazz_seed72.wav	jazz	Thump_and_thud
394180_pop_seed72.wav	pop	Thump_and_thud
394223_classical_seed72.wav	classical	Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds
394223_jazz_seed72.wav	jazz	Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds
394223_pop_seed72.wav	pop	Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds
394731_classical_seed72.wav	classical	Squeak,Engine
394731_jazz_seed72.wav	jazz	Squeak,Engine
394731_pop_seed72.wav	pop	Squeak,Engine
394893_classical_seed72.wav	classical	Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds
394893_jazz_seed72.wav	jazz	Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds
394893_pop_seed72.wav	pop	Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds
395095_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
395095_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
395095_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
395596_classical_seed72.wav	classical	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
395596_jazz_seed72.wav	jazz	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
395596_pop_seed72.wav	pop	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
396221_classical_seed72.wav	classical	Bark,Dog,Domestic_animals_and_pets,Animal
396221_jazz_seed72.wav	jazz	Bark,Dog,Domestic_animals_and_pets,Animal
396221_pop_seed72.wav	pop	Bark,Dog,Domestic_animals_and_pets,Animal
396483_classical_seed72.wav	classical	Raindrop,Rain,Water
396483_jazz_seed72.wav	jazz	Raindrop,Rain,Water
396483_pop_seed72.wav	pop	Raindrop,Rain,Water
396995_classical_seed72.wav	classical	Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal
396995_jazz_seed72.wav	jazz	Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal
396995_pop_seed72.wav	pop	Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal
397100_classical_seed72.wav	classical	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
397100_jazz_seed72.wav	jazz	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
397100_pop_seed72.wav	pop	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
397265_classical_seed72.wav	classical	Tap
397265_jazz_seed72.wav	jazz	Tap
397265_pop_seed72.wav	pop	Tap
397269_classical_seed72.wav	classical	Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds
397269_jazz_seed72.wav	jazz	Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds
397269_pop_seed72.wav	pop	Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds
397917_classical_seed72.wav	classical	Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds
397917_jazz_seed72.wav	jazz	Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds
397917_pop_seed72.wav	pop	Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds
398486_classical_seed72.wav	classical	Buzz,Insect,Wild_animals,Animal
398486_jazz_seed72.wav	jazz	Buzz,Insect,Wild_animals,Animal
398486_pop_seed72.wav	pop	Buzz,Insect,Wild_animals,Animal
399825_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
399825_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
399825_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
400391_classical_seed72.wav	classical	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
400391_jazz_seed72.wav	jazz	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
400391_pop_seed72.wav	pop	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
400889_classical_seed72.wav	classical	Crushing
400889_jazz_seed72.wav	jazz	Crushing
400889_pop_seed72.wav	pop	Crushing
400900_classical_seed72.wav	classical	Crackle,Fire
400900_jazz_seed72.wav	jazz	Crackle,Fire
400900_pop_seed72.wav	pop	Crackle,Fire
400994_classical_seed72.wav	classical	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
400994_jazz_seed72.wav	jazz	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
400994_pop_seed72.wav	pop	Bark,Growling,Dog,Domestic_animals_and_pets,Animal
402773_classical_seed72.wav	classical	Tap
402773_jazz_seed72.wav	jazz	Tap
402773_pop_seed72.wav	pop	Tap
403573_classical_seed72.wav	classical	Coin_(dropping),Wood,Domestic_sounds_and_home_sounds
403573_jazz_seed72.wav	jazz	Coin_(dropping),Wood,Domestic_sounds_and_home_sounds
403573_pop_seed72.wav	pop	Coin_(dropping),Wood,Domestic_sounds_and_home_sounds
403691_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
403691_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
403691_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
403991_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
403991_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
403991_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
404391_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
404391_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
404391_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
405070_classical_seed72.wav	classical	Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water
405070_jazz_seed72.wav	jazz	Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water
405070_pop_seed72.wav	pop	Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water
405293_classical_seed72.wav	classical	Crackle
405293_jazz_seed72.wav	jazz	Crackle
405293_pop_seed72.wav	pop	Crackle
40545_classical_seed72.wav	classical	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
40545_jazz_seed72.wav	jazz	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
40545_pop_seed72.wav	pop	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
406090_classical_seed72.wav	classical	Crumpling_and_crinkling
406090_jazz_seed72.wav	jazz	Crumpling_and_crinkling
406090_pop_seed72.wav	pop	Crumpling_and_crinkling
406091_classical_seed72.wav	classical	Chink_and_clink,Glass
406091_jazz_seed72.wav	jazz	Chink_and_clink,Glass
406091_pop_seed72.wav	pop	Chink_and_clink,Glass
406110_classical_seed72.wav	classical	Idling,Engine
406110_jazz_seed72.wav	jazz	Idling,Engine
406110_pop_seed72.wav	pop	Idling,Engine
406129_classical_seed72.wav	classical	Boiling,Hiss,Thump_and_thud,Liquid
406129_jazz_seed72.wav	jazz	Boiling,Hiss,Thump_and_thud,Liquid
406129_pop_seed72.wav	pop	Boiling,Hiss,Thump_and_thud,Liquid
406230_classical_seed72.wav	classical	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
406230_jazz_seed72.wav	jazz	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
406230_pop_seed72.wav	pop	Water_tap_and_faucet,Domestic_sounds_and_home_sounds
406238_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
406238_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
406238_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
406240_classical_seed72.wav	classical	Thump_and_thud,Telephone,Alarm
406240_jazz_seed72.wav	jazz	Thump_and_thud,Telephone,Alarm
406240_pop_seed72.wav	pop	Thump_and_thud,Telephone,Alarm
406241_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
406241_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
406241_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
406613_classical_seed72.wav	classical	Meow,Cat,Domestic_animals_and_pets,Animal
406613_jazz_seed72.wav	jazz	Meow,Cat,Domestic_animals_and_pets,Animal
406613_pop_seed72.wav	pop	Meow,Cat,Domestic_animals_and_pets,Animal
407348_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
407348_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
407348_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
407600_classical_seed72.wav	classical	Human_voice
407600_jazz_seed72.wav	jazz	Human_voice
407600_pop_seed72.wav	pop	Human_voice
407654_classical_seed72.wav	classical	Run
407654_jazz_seed72.wav	jazz	Run
407654_pop_seed72.wav	pop	Run
407709_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
407709_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
407709_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
408033_classical_seed72.wav	classical	Wood
408033_jazz_seed72.wav	jazz	Wood
408033_pop_seed72.wav	pop	Wood
40808_classical_seed72.wav	classical	Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
40808_jazz_seed72.wav	jazz	Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
40808_pop_seed72.wav	pop	Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
408310_classical_seed72.wav	classical	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
408310_jazz_seed72.wav	jazz	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
408310_pop_seed72.wav	pop	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
408390_classical_seed72.wav	classical	Run
408390_jazz_seed72.wav	jazz	Run
408390_pop_seed72.wav	pop	Run
408419_classical_seed72.wav	classical	Tools
408419_jazz_seed72.wav	jazz	Tools
408419_pop_seed72.wav	pop	Tools
408461_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
408461_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
408461_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
408648_classical_seed72.wav	classical	Run
408648_jazz_seed72.wav	jazz	Run
408648_pop_seed72.wav	pop	Run
408817_classical_seed72.wav	classical	Camera,Mechanisms
408817_jazz_seed72.wav	jazz	Camera,Mechanisms
408817_pop_seed72.wav	pop	Camera,Mechanisms
409038_classical_seed72.wav	classical	Rattle,Ringtone,Telephone,Alarm
409038_jazz_seed72.wav	jazz	Rattle,Ringtone,Telephone,Alarm
409038_pop_seed72.wav	pop	Rattle,Ringtone,Telephone,Alarm
409232_classical_seed72.wav	classical	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
409232_jazz_seed72.wav	jazz	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
409232_pop_seed72.wav	pop	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
410172_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
